,team_red,result_red,ban_0_red,ban_1_red,ban_2_red,ban_3_red,ban_4_red,pick_0_red,pick_1_red,pick_2_red,pick_3_red,pick_4_red,kills_red,towers_red,dragons_red,barons_red,player_0_red,kda_0_red,csM_0_red,dpM_0_red,wpM_0_red,player_1_red,kda_1_red,csM_1_red,dpM_1_red,wpM_1_red,player_2_red,kda_2_red,csM_2_red,dpM_2_red,wpM_2_red,player_3_red,kda_3_red,csM_3_red,dpM_3_red,wpM_3_red,player_4_red,kda_4_red,csM_4_red,dpM_4_red,wpM_4_red,team_blue,result_blue,ban_0_blue,ban_1_blue,ban_2_blue,ban_3_blue,ban_4_blue,pick_0_blue,pick_1_blue,pick_2_blue,pick_3_blue,pick_4_blue,kills_blue,towers_blue,dragons_blue,barons_blue,player_0_blue,kda_0_blue,csM_0_blue,dpM_0_blue,wpM_0_blue,player_1_blue,kda_1_blue,csM_1_blue,dpM_1_blue,wpM_1_blue,player_2_blue,kda_2_blue,csM_2_blue,dpM_2_blue,wpM_2_blue,player_3_blue,kda_3_blue,csM_3_blue,dpM_3_blue,wpM_3_blue,player_4_blue,kda_4_blue,csM_4_blue,dpM_4_blue,wpM_4_blue,match_duration,region
0,242,0,75,80,136,142,121,101,141,2,29,9,9,4,1,0,453,1.2,6.9,247,0.50,909,1.4,4.9,229,0.10,32,3.5,7.9,586,0.13,67,3.0,8.8,625,0.30,13,1.0,0.8,194,1.73,252,1,90,54,105,122,11,73,107,43,17,72,18,10,4,1,417,4.0,5.3,648,0.30,211,16.0,5.2,435,0.23,993,3.33,7.2,515,0.43,311,5.5,7.5,565,0.53,879,17.0,1.3,386,1.13,00:30:06,ES
0,191,1,105,25,107,56,36,0,147,11,70,80,17,9,4,2,571,2.67,8.9,584,0.23,969,6.0,6.0,270,0.25,57,3.0,9.1,511,0.61,328,2.75,9.0,532,0.43,672,6.5,0.3,155,1.09,148,0,9,47,75,88,122,34,141,124,136,54,14,3,2,0,463,3.0,9.1,682,0.46,659,2.67,5.0,207,0.20,1007,1.25,7.4,451,0.15,415,0.6,7.7,580,0.43,1025,3.0,1.2,180,1.77,00:39:27,ES
0,257,0,107,54,17,71,154,34,141,19,136,4,2,1,2,0,1152,0.5,7.9,509,0.36,684,0.5,5.8,151,0.15,434,0.5,9.7,175,0.51,1166,0.67,9.9,311,0.29,109,0.5,1.1,58,1.41,34,1,75,9,122,47,31,51,999,105,116,67,15,11,2,1,787,14.0,8.2,429,0.44,538,12.0,6.2,338,0.25,445,8.0,10.3,266,0.47,180,12.0,9.4,656,0.40,762,10.0,1.0,78,1.34,00:27:35,ES
0,36,0,70,41,154,47,9,88,142,105,136,54,23,13,5,1,304,7.0,8.3,487,0.37,726,2.83,5.6,281,0.12,1186,2.2,7.1,363,0.30,630,4.0,8.8,381,0.35,988,2.0,1.1,199,1.46,220,1,147,122,134,141,101,31,75,19,49,82,22,15,3,1,114,1.6,9.0,527,0.35,631,2.38,5.7,446,0.38,11,2.4,9.3,482,0.42,55,15.0,8.3,347,0.48,506,3.75,1.1,124,1.45,00:28:52,
0,36,0,70,41,154,47,9,88,142,105,136,54,23,13,5,1,304,7.0,8.3,487,0.37,726,2.83,5.6,281,0.12,1186,2.2,7.1,363,0.30,630,4.0,8.8,381,0.35,988,2.0,1.1,199,1.46,220,1,147,122,134,141,101,31,75,19,49,82,22,15,3,1,114,1.6,9.0,527,0.35,631,2.38,5.7,446,0.38,11,2.4,9.3,482,0.42,55,15.0,8.3,347,0.48,506,3.75,1.1,124,1.45,00:28:52,
0,39,0,147,75,70,141,142,90,38,122,158,49,12,1,1,0,87,0.2,8.1,290,0.37,683,1.0,5.8,276,0.14,856,3.33,8.3,518,0.51,886,1.12,8.1,336,0.33,745,0.75,1.2,186,1.15,38,1,62,154,54,9,93,51,107,105,17,72,40,19,7,1,448,19.0,9.2,397,0.26,499,8.33,5.7,416,0.28,187,5.25,9.7,599,0.43,613,26.0,10.4,609,0.36,117,8.0,1.1,257,1.38,00:32:26,
0,38,1,62,154,54,9,93,51,107,105,17,72,40,19,7,1,448,19.0,9.2,397,0.26,499,8.33,5.7,416,0.28,187,5.25,9.7,599,0.43,613,26.0,10.4,609,0.36,117,8.0,1.1,257,1.38,39,0,147,75,70,141,142,90,38,122,158,49,12,1,1,0,87,0.2,8.1,290,0.37,683,1.0,5.8,276,0.14,856,3.33,8.3,518,0.51,886,1.12,8.1,336,0.33,745,0.75,1.2,186,1.15,00:32:26,
0,106,0,75,105,53,56,31,101,147,2,157,154,28,11,4,2,184,0.75,7.1,334,0.40,818,2.62,4.5,443,0.17,1083,2.0,8.2,425,0.25,54,5.25,9.6,525,0.34,758,6.25,0.2,280,1.14,0,1,41,999,17,51,115,47,141,122,70,80,37,14,4,1,903,3.6,8.4,741,0.43,1086,5.0,5.0,253,0.27,753,6.75,9.9,926,0.37,1010,4.6,8.4,552,0.42,556,2.78,0.4,189,1.44,00:34:53,
0,0,1,41,999,17,51,115,47,141,122,70,80,37,14,4,1,903,3.6,8.4,741,0.43,1086,5.0,5.0,253,0.27,753,6.75,9.9,926,0.37,1010,4.6,8.4,552,0.42,556,2.78,0.4,189,1.44,106,0,75,105,53,56,31,101,147,2,157,154,28,11,4,2,184,0.75,7.1,334,0.40,818,2.62,4.5,443,0.17,1083,2.0,8.2,425,0.25,54,5.25,9.6,525,0.34,758,6.25,0.2,280,1.14,00:27:50,
0,81,0,51,121,75,1,2,37,147,124,70,80,7,1,1,0,1159,0.38,7.4,427,0.20,352,1.4,5.4,237,0.31,104,0.44,7.4,220,0.24,428,1.2,8.1,334,0.29,943,0.8,0.5,99,1.08,41,1,9,105,17,56,47,101,141,65,157,71,32,18,7,2,305,18.0,9.1,697,0.33,979,17.0,6.5,274,0.40,266,17.0,9.5,842,0.68,566,8.5,8.9,693,0.46,1100,10.0,0.4,188,1.23,00:26:53,
0,81,0,51,121,75,1,2,37,147,124,70,80,7,1,1,0,1159,0.38,7.4,427,0.20,352,1.4,5.4,237,0.31,104,0.44,7.4,220,0.24,428,1.2,8.1,334,0.29,943,0.8,0.5,99,1.08,41,1,9,105,17,56,47,101,141,65,157,71,32,18,7,2,305,18.0,9.1,697,0.33,979,17.0,6.5,274,0.40,266,17.0,9.5,842,0.68,566,8.5,8.9,693,0.46,1100,10.0,0.4,188,1.23,00:26:53,
0,251,1,105,17,70,101,51,155,147,89,53,14,50,15,6,3,644,5.6,7.8,587,0.33,490,6.0,5.8,420,0.22,906,6.67,8.1,749,0.38,547,5.17,8.1,377,0.28,263,3.5,1.1,229,1.47,120,0,55,35,75,122,33,48,92,11,157,154,31,10,2,1,7,1.27,8.0,929,0.54,162,1.36,3.9,227,0.26,14,2.0,8.5,764,0.37,1056,3.57,9.2,666,0.33,462,3.57,0.1,262,0.91,00:32:12,
0,251,1,105,17,70,101,51,155,147,89,53,14,50,15,6,3,644,5.6,7.8,587,0.33,490,6.0,5.8,420,0.22,906,6.67,8.1,749,0.38,547,5.17,8.1,377,0.28,263,3.5,1.1,229,1.47,120,0,55,35,75,122,33,48,92,11,157,154,31,10,2,1,7,1.27,8.0,929,0.54,162,1.36,3.9,227,0.26,14,2.0,8.5,764,0.37,1056,3.57,9.2,666,0.33,462,3.57,0.1,262,0.91,00:32:12,
0,221,0,70,154,147,38,62,101,27,74,136,93,23,13,3,1,922,11.0,9.1,573,0.33,877,2.0,4.7,204,0.38,58,3.6,9.3,618,0.26,1168,2.67,8.4,361,0.29,820,2.5,1.6,118,1.72,73,1,75,157,31,47,18,51,92,105,49,9,20,12,5,1,831,1.4,8.0,356,0.28,865,3.0,5.6,272,0.34,811,1.12,7.5,426,0.34,640,7.5,8.9,508,0.29,897,4.67,0.8,323,1.46,00:23:27,
0,73,1,75,157,31,47,18,51,92,105,49,9,20,12,5,1,831,1.4,8.0,356,0.28,865,3.0,5.6,272,0.34,811,1.12,7.5,426,0.34,640,7.5,8.9,508,0.29,897,4.67,0.8,323,1.46,221,0,70,154,147,38,62,101,27,74,136,93,23,13,3,1,922,11.0,9.1,573,0.33,877,2.0,4.7,204,0.38,58,3.6,9.3,618,0.26,1168,2.67,8.4,361,0.29,820,2.5,1.6,118,1.72,00:31:48,
0,81,0,105,51,17,121,36,101,75,65,157,71,25,8,4,1,1159,1.67,7.2,637,0.18,352,2.57,4.2,404,0.27,104,2.17,7.4,567,0.34,428,4.25,9.9,797,0.33,943,4.2,0.6,201,1.47,38,1,47,9,54,145,56,63,107,2,70,80,28,21,6,1,448,2.5,7.8,639,0.31,499,3.5,5.4,285,0.32,187,9.5,9.1,640,0.19,613,2.75,8.9,859,0.31,117,4.2,0.6,167,1.21,00:38:34,
0,81,0,105,51,17,121,36,101,75,65,157,71,25,8,4,1,1159,1.67,7.2,637,0.18,352,2.57,4.2,404,0.27,104,2.17,7.4,567,0.34,428,4.25,9.9,797,0.33,943,4.2,0.6,201,1.47,38,1,47,9,54,145,56,63,107,2,70,80,28,21,6,1,448,2.5,7.8,639,0.31,499,3.5,5.4,285,0.32,187,9.5,9.1,640,0.19,613,2.75,8.9,859,0.31,117,4.2,0.6,167,1.21,00:38:34,
0,231,0,41,17,154,147,62,47,107,56,70,80,38,12,6,1,385,8.0,8.4,605,0.52,942,5.0,4.8,374,0.37,251,3.33,8.5,643,0.25,1049,6.5,8.3,1018,0.31,169,10.67,0.5,237,1.31,54,1,75,36,141,101,31,51,999,105,157,71,22,10,3,2,402,1.56,8.1,483,0.29,1130,2.86,5.8,455,0.65,425,1.89,8.0,826,0.33,980,2.83,8.9,824,0.41,233,2.71,0.6,202,1.21,00:25:23,
0,231,0,41,17,154,147,62,47,107,56,70,80,38,12,6,1,385,8.0,8.4,605,0.52,942,5.0,4.8,374,0.37,251,3.33,8.5,643,0.25,1049,6.5,8.3,1018,0.31,169,10.67,0.5,237,1.31,54,1,75,36,141,101,31,51,999,105,157,71,22,10,3,2,402,1.56,8.1,483,0.29,1130,2.86,5.8,455,0.65,425,1.89,8.0,826,0.33,980,2.83,8.9,824,0.41,233,2.71,0.6,202,1.21,00:25:23,
0,106,0,75,105,122,31,143,51,27,43,70,80,7,1,1,0,184,0.3,6.4,216,0.31,818,0.56,5.0,277,0.39,1083,0.5,8.9,354,0.29,54,0.67,8.0,355,0.33,758,1.0,0.7,125,0.84,220,1,41,136,56,69,2,34,141,1,17,72,39,19,5,1,114,22.0,9.0,727,0.39,631,23.0,5.7,323,0.35,11,23.0,8.7,591,0.36,55,17.0,8.3,397,0.47,506,10.67,0.5,315,1.20,00:28:48,
0,220,1,41,136,56,69,2,34,141,1,17,72,39,19,5,1,114,22.0,9.0,727,0.39,631,23.0,5.7,323,0.35,11,23.0,8.7,591,0.36,55,17.0,8.3,397,0.47,506,10.67,0.5,315,1.20,106,0,75,105,122,31,143,51,27,43,70,80,7,1,1,0,184,0.3,6.4,216,0.31,818,0.56,5.0,277,0.39,1083,0.5,8.9,354,0.29,54,0.67,8.0,355,0.33,758,1.0,0.7,125,0.84,00:28:48,
0,36,1,75,41,154,47,62,18,147,89,9,54,44,20,4,2,304,6.67,7.3,501,0.28,726,17.5,5.7,420,0.10,1186,28.0,8.9,790,0.40,630,27.0,9.0,679,0.34,988,37.0,0.8,280,1.57,39,0,134,122,136,88,56,51,107,105,157,71,7,2,1,0,87,0.67,7.7,433,0.42,683,0.67,6.6,212,0.20,856,0.83,7.5,479,0.49,886,0.22,7.3,297,0.30,745,0.21,0.7,166,0.91,00:26:09,
0,36,1,75,41,154,47,62,18,147,89,9,54,44,20,4,2,304,6.67,7.3,501,0.28,726,17.5,5.7,420,0.10,1186,28.0,8.9,790,0.40,630,27.0,9.0,679,0.34,988,37.0,0.8,280,1.57,39,0,134,122,136,88,56,51,107,105,157,71,7,2,1,0,87,0.67,7.7,433,0.42,683,0.67,6.6,212,0.20,856,0.83,7.5,479,0.49,886,0.22,7.3,297,0.30,745,0.21,0.7,166,0.91,00:26:09,
0,83,0,41,70,75,51,101,18,107,11,116,71,36,19,6,3,732,2.33,8.5,732,0.30,1090,13.5,4.7,412,0.34,918,1.73,7.8,664,0.27,604,1.91,8.2,832,0.39,768,4.29,0.4,189,1.30,13,1,105,147,9,47,56,78,141,121,157,154,40,12,7,4,347,1.25,7.3,531,0.37,1199,3.56,5.3,364,0.23,218,3.33,8.7,579,0.27,559,4.5,9.0,978,0.33,888,11.0,0.2,191,1.19,00:34:23,
0,83,0,41,70,75,51,101,18,107,11,116,71,36,19,6,3,732,2.33,8.5,732,0.30,1090,13.5,4.7,412,0.34,918,1.73,7.8,664,0.27,604,1.91,8.2,832,0.39,768,4.29,0.4,189,1.30,13,1,105,147,9,47,56,78,141,121,157,154,40,12,7,4,347,1.25,7.3,531,0.37,1199,3.56,5.3,364,0.23,218,3.33,8.7,579,0.27,559,4.5,9.0,978,0.33,888,11.0,0.2,191,1.19,00:34:23,
0,120,1,75,105,41,47,31,51,141,121,25,80,26,10,2,0,7,1.75,7.9,473,0.30,162,3.5,5.0,256,0.23,14,2.83,8.6,612,0.24,1056,2.83,8.9,349,0.31,462,2.86,0.5,128,1.26,0,0,92,48,122,1,11,39,147,143,70,154,33,12,5,1,903,4.25,8.1,475,0.41,1086,2.71,5.3,297,0.25,753,2.83,8.5,720,0.35,1002,4.6,9.0,618,0.48,230,6.75,0.3,178,1.17,00:27:42,
0,120,1,75,105,41,47,31,51,141,121,25,80,26,10,2,0,7,1.75,7.9,473,0.30,162,3.5,5.0,256,0.23,14,2.83,8.6,612,0.24,1056,2.83,8.9,349,0.31,462,2.86,0.5,128,1.26,0,0,92,48,122,1,11,39,147,143,70,154,33,12,5,1,903,4.25,8.1,475,0.41,1086,2.71,5.3,297,0.25,753,2.83,8.5,720,0.35,1002,4.6,9.0,618,0.48,230,6.75,0.3,178,1.17,00:27:42,
0,73,0,75,157,70,121,11,36,141,33,29,54,15,4,1,0,831,1.6,7.6,267,0.45,865,2.33,5.9,202,0.19,811,0.82,7.6,484,0.30,640,1.5,8.9,292,0.34,897,0.8,1.0,95,1.37,41,1,105,9,49,56,101,47,147,140,136,41,36,21,7,3,305,3.5,8.1,410,0.27,979,22.0,6.0,385,0.45,266,3.25,9.4,849,0.41,566,17.0,8.7,570,0.56,1100,12.0,1.3,345,1.41,00:26:48,
0,41,1,105,9,49,56,101,47,147,140,136,41,36,21,7,3,305,3.5,8.1,410,0.27,979,22.0,6.0,385,0.45,266,3.25,9.4,849,0.41,566,17.0,8.7,570,0.56,1100,12.0,1.3,345,1.41,73,0,75,157,70,121,11,36,141,33,29,54,15,4,1,0,831,1.6,7.6,267,0.45,865,2.33,5.9,202,0.19,811,0.82,7.6,484,0.30,640,1.5,8.9,292,0.34,897,0.8,1.0,95,1.37,00:26:48,
0,251,1,41,70,75,136,11,35,155,89,53,4,45,18,8,2,644,28.0,8.9,833,0.35,490,11.33,6.4,566,0.19,906,18.0,9.1,822,0.36,547,6.5,7.6,563,0.33,263,6.6,1.2,221,1.27,13,0,108,31,105,119,14,51,107,121,9,999,15,2,0,0,347,0.7,7.3,531,0.38,1199,1.38,5.4,281,0.12,218,1.22,8.0,574,0.33,559,1.38,8.4,574,0.35,888,1.2,0.8,240,1.28,00:26:31,
0,13,0,108,31,105,119,14,51,107,121,9,999,15,2,0,0,347,0.7,7.3,531,0.38,1199,1.38,5.4,281,0.12,218,1.22,8.0,574,0.33,559,1.38,8.4,574,0.35,888,1.2,0.8,240,1.28,251,1,41,70,75,136,11,35,155,89,53,4,45,18,8,2,644,28.0,8.9,833,0.35,490,11.33,6.4,566,0.19,906,18.0,9.1,822,0.36,547,6.5,7.6,563,0.33,263,6.6,1.2,221,1.27,00:26:31,
0,221,0,157,154,75,999,122,51,62,33,49,9,14,0,1,0,922,1.5,7.0,417,0.28,877,1.5,5.6,472,0.35,58,1.43,8.2,347,0.41,1168,1.0,7.0,382,0.29,820,0.29,0.4,168,0.96,54,1,31,47,105,145,2,36,141,56,17,72,44,21,6,2,402,2.43,8.1,547,0.32,1130,24.0,4.6,333,0.30,425,8.0,9.9,795,0.26,980,17.0,9.6,691,0.40,233,13.5,0.5,340,1.14,00:29:03,
0,221,0,157,154,75,999,122,51,62,33,49,9,14,0,1,0,922,1.5,7.0,417,0.28,877,1.5,5.6,472,0.35,58,1.43,8.2,347,0.41,1168,1.0,7.0,382,0.29,820,0.29,0.4,168,0.96,54,1,31,47,105,145,2,36,141,56,17,72,44,21,6,2,402,2.43,8.1,547,0.32,1130,24.0,4.6,333,0.30,425,8.0,9.9,795,0.26,980,17.0,9.6,691,0.40,233,13.5,0.5,340,1.14,00:29:03,
0,36,0,41,75,154,1,89,18,92,122,136,71,46,14,5,1,304,6.0,8.0,672,0.31,726,2.7,4.8,367,0.18,1186,4.86,7.3,1014,0.40,630,3.0,8.1,666,0.34,988,5.14,0.4,201,1.48,106,1,105,134,147,88,47,51,141,56,70,80,38,11,5,2,184,1.18,5.5,456,0.52,818,1.67,4.4,252,0.21,1083,7.5,9.2,1001,0.28,54,4.14,7.8,893,0.42,758,3.86,0.5,230,1.29,00:34:08,
0,36,0,41,75,154,1,89,18,92,122,136,71,46,14,5,1,304,6.0,8.0,672,0.31,726,2.7,4.8,367,0.18,1186,4.86,7.3,1014,0.40,630,3.0,8.1,666,0.34,988,5.14,0.4,201,1.48,106,1,105,134,147,88,47,51,141,56,70,80,38,11,5,2,184,1.18,5.5,456,0.52,818,1.67,4.4,252,0.21,1083,7.5,9.2,1001,0.28,54,4.14,7.8,893,0.42,758,3.86,0.5,230,1.29,00:34:08,
0,39,0,105,75,17,101,47,51,27,122,136,41,20,12,7,1,87,2.17,8.0,522,0.37,683,4.0,4.9,350,0.17,856,1.67,7.7,477,0.57,886,1.3,6.9,587,0.39,745,1.3,1.2,401,1.11,81,1,62,154,54,56,147,18,141,1,70,80,36,14,2,1,1159,2.75,7.9,363,0.38,352,8.0,4.5,261,0.29,104,9.33,7.9,650,0.54,428,4.83,8.2,651,0.44,943,8.5,0.5,194,1.36,00:41:35,
0,39,0,105,75,17,101,47,51,27,122,136,41,20,12,7,1,87,2.17,8.0,522,0.37,683,4.0,4.9,350,0.17,856,1.67,7.7,477,0.57,886,1.3,6.9,587,0.39,745,1.3,1.2,401,1.11,81,1,62,154,54,56,147,18,141,1,70,80,36,14,2,1,1159,2.75,7.9,363,0.38,352,8.0,4.5,261,0.29,104,9.33,7.9,650,0.54,428,4.83,8.2,651,0.44,943,8.5,0.5,194,1.36,00:41:35,
0,83,1,75,70,107,51,37,47,141,2,136,82,32,18,5,2,732,2.8,7.9,554,0.39,1090,16.0,5.4,216,0.31,918,8.5,8.5,686,0.45,604,21.0,9.4,513,0.52,768,13.0,0.7,202,1.20,231,0,154,147,41,54,56,36,142,121,53,9,10,4,1,0,385,1.5,9.2,448,0.47,942,0.67,5.1,201,0.29,251,0.67,8.2,402,0.20,1049,0.2,8.2,239,0.31,169,1.33,0.7,295,1.68,00:27:32,
0,231,0,154,147,41,54,56,36,142,121,53,9,10,4,1,0,385,1.5,9.2,448,0.47,942,0.67,5.1,201,0.29,251,0.67,8.2,402,0.20,1049,0.2,8.2,239,0.31,169,1.33,0.7,295,1.68,83,1,75,70,107,51,37,47,141,2,136,82,32,18,5,2,732,2.8,7.9,554,0.39,1090,16.0,5.4,216,0.31,918,8.5,8.5,686,0.45,604,21.0,9.4,513,0.52,768,13.0,0.7,202,1.20,00:27:32,
0,58,1,147,141,142,47,51,101,27,48,70,80,22,16,8,2,141,5.5,9.5,403,0.29,142,17.0,5.7,220,0.85,872,5.33,9.3,482,0.82,223,5.67,9.9,603,0.50,494,7.0,0.3,182,1.69,175,0,17,105,9,56,36,43,107,122,157,154,12,3,1,0,243,1.25,8.5,346,0.37,945,1.6,4.5,177,0.37,300,1.4,9.3,499,0.47,1030,2.0,10.4,441,0.41,728,3.33,0.2,146,1.64,00:31:55,KR
0,175,0,17,105,9,56,36,43,107,122,157,154,12,3,1,0,243,1.25,8.5,346,0.37,945,1.6,4.5,177,0.37,300,1.4,9.3,499,0.47,1030,2.0,10.4,441,0.41,728,3.33,0.2,146,1.64,58,1,147,141,142,47,51,101,27,48,70,80,22,16,8,2,141,5.5,9.5,403,0.29,142,17.0,5.7,220,0.85,872,5.33,9.3,482,0.82,223,5.67,9.9,603,0.50,494,7.0,0.3,182,1.69,00:31:55,KR
0,145,0,75,121,2,101,48,51,147,54,17,82,38,18,6,2,504,3.5,9.2,430,0.42,198,3.43,5.5,274,0.37,83,3.5,7.9,456,0.43,31,4.14,9.9,600,0.49,543,4.43,0.7,263,1.37,153,1,154,107,105,56,72,36,27,11,136,9,35,18,9,2,130,3.0,8.5,385,0.29,1050,2.62,5.2,299,0.72,179,1.36,8.7,345,0.31,283,4.67,9.3,610,0.54,479,4.14,0.8,275,2.20,00:32:12,KR
0,153,1,154,107,105,56,72,36,27,11,136,9,35,18,9,2,130,3.0,8.5,385,0.29,1050,2.62,5.2,299,0.72,179,1.36,8.7,345,0.31,283,4.67,9.3,610,0.54,479,4.14,0.8,275,2.20,145,0,75,121,2,101,48,51,147,54,17,82,38,18,6,2,504,3.5,9.2,430,0.42,198,3.43,5.5,274,0.37,83,3.5,7.9,456,0.43,31,4.14,9.9,600,0.49,543,4.43,0.7,263,1.37,00:39:44,KR
0,145,0,75,121,2,101,48,51,147,54,17,82,38,18,6,2,504,3.5,9.2,430,0.42,198,3.43,5.5,274,0.37,83,3.5,7.9,456,0.43,31,4.14,9.9,600,0.49,543,4.43,0.7,263,1.37,153,1,154,107,105,56,72,36,27,11,136,9,35,18,9,2,130,3.0,8.5,385,0.29,1050,2.62,5.2,299,0.72,179,1.36,8.7,345,0.31,283,4.67,9.3,610,0.54,479,4.14,0.8,275,2.20,00:32:12,KR
0,29,0,105,70,154,147,51,47,107,11,49,54,11,3,3,0,645,0.56,9.1,484,0.45,1005,1.29,5.1,379,0.32,485,0.71,8.3,391,0.31,389,2.0,9.1,364,0.47,269,1.6,1.3,152,1.85,101,1,9,75,17,56,101,31,141,121,136,41,30,21,6,3,246,5.67,9.2,438,0.32,721,10.5,6.1,323,0.24,171,9.5,10.1,514,0.54,729,22.0,9.7,657,0.73,226,7.33,1.2,272,1.70,00:30:59,KR
0,101,1,9,75,17,56,101,31,141,121,136,41,30,21,6,3,246,5.67,9.2,438,0.32,721,10.5,6.1,323,0.24,171,9.5,10.1,514,0.54,729,22.0,9.7,657,0.73,226,7.33,1.2,272,1.70,29,0,105,70,154,147,51,47,107,11,49,54,11,3,3,0,645,0.56,9.1,484,0.45,1005,1.29,5.1,379,0.32,485,0.71,8.3,391,0.31,389,2.0,9.1,364,0.47,269,1.6,1.3,152,1.85,00:30:59,KR
0,146,0,141,11,48,101,54,31,107,143,70,80,17,2,0,0,258,1.75,7.4,206,0.22,1084,2.4,4.7,319,0.36,127,1.2,8.4,506,0.37,951,1.83,8.4,341,0.49,641,1.83,0.4,172,1.32,208,1,75,105,136,47,51,60,27,110,17,9,26,21,7,2,1099,2.2,8.9,720,0.51,694,4.0,5.2,404,0.33,306,13.0,8.0,465,0.51,364,5.33,9.0,553,0.43,497,4.75,1.0,423,2.40,00:25:47,KR
0,208,1,75,105,136,47,51,60,27,110,17,9,26,21,7,2,1099,2.2,8.9,720,0.51,694,4.0,5.2,404,0.33,306,13.0,8.0,465,0.51,364,5.33,9.0,553,0.43,497,4.75,1.0,423,2.40,146,0,141,11,48,101,54,31,107,143,70,80,17,2,0,0,258,1.75,7.4,206,0.22,1084,2.4,4.7,319,0.36,127,1.2,8.4,506,0.37,951,1.83,8.4,341,0.49,641,1.83,0.4,172,1.32,00:25:47,KR
0,175,0,17,105,47,31,36,101,27,2,70,80,50,23,9,2,243,5.8,8.4,535,0.41,945,6.8,4.9,427,0.74,300,8.0,9.2,784,0.39,1030,7.0,9.1,859,0.46,728,21.5,0.3,201,1.28,60,1,147,9,107,56,121,51,75,11,157,154,22,13,4,1,785,1.0,8.6,452,0.27,194,0.86,4.4,409,0.20,296,1.2,8.1,670,0.36,1126,1.4,9.4,468,0.39,92,2.43,0.3,275,1.27,00:25:03,KR
0,175,0,17,105,47,31,36,101,27,2,70,80,50,23,9,2,243,5.8,8.4,535,0.41,945,6.8,4.9,427,0.74,300,8.0,9.2,784,0.39,1030,7.0,9.1,859,0.46,728,21.5,0.3,201,1.28,60,1,147,9,107,56,121,51,75,11,157,154,22,13,4,1,785,1.0,8.6,452,0.27,194,0.86,4.4,409,0.20,296,1.2,8.1,670,0.36,1126,1.4,9.4,468,0.39,92,2.43,0.3,275,1.27,00:25:03,KR
0,60,1,147,9,107,56,121,51,75,11,157,154,22,13,4,1,785,1.0,8.6,452,0.27,194,0.86,4.4,409,0.20,296,1.2,8.1,670,0.36,1126,1.4,9.4,468,0.39,92,2.43,0.3,275,1.27,175,0,17,105,47,31,36,101,27,2,70,80,50,23,9,2,243,5.8,8.4,535,0.41,945,6.8,4.9,427,0.74,300,8.0,9.2,784,0.39,1030,7.0,9.1,859,0.46,728,21.5,0.3,201,1.28,00:35:42,KR
0,145,1,70,9,75,27,121,18,107,999,29,54,26,19,7,2,504,17.0,8.8,480,0.37,198,18.0,6.1,398,0.80,83,17.0,9.2,396,0.39,31,11.0,10.5,608,0.55,543,12.0,1.3,135,1.56,112,0,147,154,17,51,43,36,62,105,136,41,2,4,1,0,1153,0.14,7.9,311,0.36,177,0.4,5.4,242,0.36,1096,0.0,10.7,307,0.42,1028,0.25,9.7,477,0.54,554,0.0,0.9,281,1.45,00:31:01,KR
0,145,1,70,9,75,27,121,18,107,999,29,54,26,19,7,2,504,17.0,8.8,480,0.37,198,18.0,6.1,398,0.80,83,17.0,9.2,396,0.39,31,11.0,10.5,608,0.55,543,12.0,1.3,135,1.56,112,0,147,154,17,51,43,36,62,105,136,41,2,4,1,0,1153,0.14,7.9,311,0.36,177,0.4,5.4,242,0.36,1096,0.0,10.7,307,0.42,1028,0.25,9.7,477,0.54,554,0.0,0.9,281,1.45,00:31:01,KR
0,58,1,9,27,17,101,48,36,107,124,157,154,35,9,5,1,141,2.57,7.2,253,0.41,142,3.57,5.4,294,0.59,872,4.0,8.4,510,0.43,223,3.88,10.7,636,0.46,494,5.17,0.3,198,1.75,208,0,75,105,136,56,51,152,147,11,70,80,34,24,9,3,1099,3.17,9.2,452,0.52,694,2.86,4.9,161,0.29,306,3.43,7.9,714,0.49,364,3.0,9.7,648,0.44,497,5.33,0.8,184,1.86,00:36:00,KR
0,58,1,9,27,17,101,48,36,107,124,157,154,35,9,5,1,141,2.57,7.2,253,0.41,142,3.57,5.4,294,0.59,872,4.0,8.4,510,0.43,223,3.88,10.7,636,0.46,494,5.17,0.3,198,1.75,208,0,75,105,136,56,51,152,147,11,70,80,34,24,9,3,1099,3.17,9.2,452,0.52,694,2.86,4.9,161,0.29,306,3.43,7.9,714,0.49,364,3.0,9.7,648,0.44,497,5.33,0.8,184,1.86,00:36:00,KR
0,208,0,75,105,136,56,51,152,147,11,70,80,34,24,9,3,1099,3.17,9.2,452,0.52,694,2.86,4.9,161,0.29,306,3.43,7.9,714,0.49,364,3.0,9.7,648,0.44,497,5.33,0.8,184,1.86,58,1,9,27,17,101,48,36,107,124,157,154,35,9,5,1,141,2.57,7.2,253,0.41,142,3.57,5.4,294,0.59,872,4.0,8.4,510,0.43,223,3.88,10.7,636,0.46,494,5.17,0.3,198,1.75,00:35:09,KR
